BID_PRICE,CONTENT,DATE,PRICE,TIME,TITLE,labels
66.7,"Giá kim loại quý tăng mạnh khi báo cáo chỉ số giá sản xuất trong tháng 3 được công bố cho thấy áp lực lạm phát đã giảm mạnh hơn dự báo.
Thời điểm 8h40 sáng nay ngày 14/4 theo giờ Việt Nam, giá vàng thế giới đứng ở mức 2.044 USD/ounce, tăng mạnh 27 USD/ounce so với cùng giờ sáng qua. Giá quý kim đang ở mức cao nhất trong vòng 13 tháng qua.
Giá kim loại quý tăng mạnh khi báo cáo chỉ số giá sản xuất trong tháng 3 được công bố cho thấy áp lực lạm phát đã giảm mạnh hơn dự báo. Yếu tố tạo ra xu hướng tăng giá cho vàng là kỳ vọng của thị trường rằng Cục Dự trữ Liên bang Mỹ (Fed) sẽ chấm dứt lập trường chính sách tiền tệ mạnh mẽ trước nửa cuối năm nay.
Hiện tại, các thị trường dự báo Fed sẽ thực hiện một đợt tăng 25 điểm cơ bản cuối cùng vào tháng 5 và có thể sẽ cắt giảm lãi suất vào mùa hè. 
Giám đốc Chiến lược đầu tư ETF Robert Minter của Abrdn mới đây cho biết có nhiều lý do để lạc quan về vàng. Ông dự báo, trong một thế giới đầy bất ổn và khi vị thế tiền tệ dự trữ của đồng USD bị giảm sút, kim loại quý này có nhiều khả năng tăng cao hơn nữa trong thời gian tới.
Minter nói thêm rằng, khi Fed sắp kết thúc chu kỳ thắt chặt, lạm phát có thể sẽ khó được kiểm soát. Điều đó có nghĩa là lãi suất thực sẽ vẫn ở mức thấp, tạo ra một môi trường hấp dẫn cho vàng.  
Ông lưu ý rằng thị trường sẽ cực kỳ biến động trong quá trình chuyển đổi chính sách tiền tệ này, nhưng vàng có thể đóng vai trò như một nơi trú ẩn an toàn, mang lại sự ổn định nhất định cho các nhà đầu tư. 
Ngoài ra, nhu cầu của các ngân hàng trung ương đối với vàng cũng thúc đẩy kim loại quý này tăng giá. Năm ngoái, các ngân hàng trung ương đã mua mức kỷ lục 1.136 tấn. Từ đầu năm đến nay, đã có 125 tấn vàng được bổ sung, mức khởi đầu một năm mạnh nhất trong hơn một thập kỷ.   


Ở thị trường trong nước, mở cửa phiên giao dịch sáng nay, Công ty Vàng bạc đá quý Sài Gòn niêm yết giá vàng SJC mua vào bán ra ở mức 66,7 - 67,32 triệu đồng/lượng, tăng 200.000 đồng/lượng cả hai chiều so với chốt phiên hôm qua.
Vàng Doji TP.HCM niêm yết giá vàng ở mức 66,65 - 67,25 triệu đồng/lượng, tăng 200.000 đồng/lượng chiều mua vào và tăng 250.000 đồng/lượng chiều bán ra so với phiên hôm qua.
Phú Quý SJC niêm yết giá vàng ở mức 66,65 - 67,3 triệu đồng/lượng, tăng 200.000 đồng/lượng chiều mua vào và tăng 250.000 đồng/lượng chiều bán ra so với chốt phiên hôm qua.

Giá vàng tiếp đà tăng sau khi Mỹ công bố báo cáo lạm phát vào ngày hôm qua.",14/04/2023,67.3,08:30,"Giá vàng hôm nay 14/4: Tăng như vũ bão, chạm đỉnh 13 tháng",increase
66.4,"Đã có lúc giá vàng tăng vọt lên mức 1.970 USD/ounce nhưng rồi lại quay đầu giảm ngay sau đó.
Thời điểm 8h45 sáng nay ngày 14/6 theo giờ Việt Nam, giá vàng thế giới đứng ở mức 1.947 USD/ounce, giảm 10 USD/ounce so với cùng giờ sáng qua. Thị trường vàng đã thu hút một số động lực tăng giá trong phản ứng ban đầu với dữ liệu lạm phát mới nhất; tuy nhiên, lạm phát cơ bản cao liên tục đang kìm hãm đà phục hồi, thậm chí làm giá vàng đi xuống.
Các chuyên gia cho rằng, hướng đi tiếp theo của vàng sẽ phụ thuộc phần lớn vào quyết định chính sách của Fed vào cuối ngày 14/6 và quyết định đó sẽ được đưa ra dựa vào dữ liệu lạm phát vừa được công bố.
Bộ Lao động Mỹ vừa công bố, Chỉ số giá tiêu dùng (CPI) rất được mong đợi của họ đã tăng 0,1% trong tháng trước, sau khi tăng 0,4% trong tháng 4. Dữ liệu yếu hơn dự kiến, với các dự báo trước đó về mức tăng 0,2%. Báo cáo cho biết, trong 12 tháng qua, giá tiêu dùng đã tăng 4,0% trong tháng trước, tiếp tục xu hướng điều tiết. Các nhà kinh tế đã mong đợi mức tăng 4,1%. Lạm phát tăng chậm nhất trong gần hai năm.
Giới đầu tư cũng đang chờ quyết định chính sách của Cục Dự trữ Liên bang Mỹ (Fed). Dự báo, thị trường kim loại quý có thể sẽ có những biến động đáng kể sau khi Chỉ số CPI của Mỹ đã rõ ràng. Theo CME FedWatch Tool, sau khi dữ liệu CPI được công bố, các thị trường dự đoán 92% khả năng Fed sẽ tạm dừng vào thứ 4 và 60% khả năng tăng 25 điểm cơ bản vào tháng 7.
Nhà phân tích thị trường cấp cao Edward Moya của OANDA cho rằng: ""Để vàng phục hồi, Phố Wall cần tin tưởng rằng Fed đã hoàn tất việc tăng lãi suất. Báo cáo lạm phát này là phù hợp, nhưng một số thành viên Fed có thể lo ngại rằng áp lực giá cốt lõi vẫn dai dẳng"". Các nhà phân tích cảnh báo rằng nếu có một đợt tăng lãi suất bất ngờ vào thứ 4, vàng có nguy cơ bị bán tháo trên diện rộng.


Ở thị trường trong nước, mở cửa phiên giao dịch sáng nay, Công ty Vàng bạc đá quý Sài Gòn niêm yết giá vàng SJC mua vào bán ra ở mức 66,4 - 67,02 triệu đồng/lượng, giảm 100.000 đồng/lượng so với chốt phiên hôm trước.
Vàng Doji HN niêm yết giá vàng ở mức 66,4 - 67 triệu đồng/lượng, giảm 50.000 đồng/lượng so với chốt phiên hôm qua.
Phú Quý SJC niêm yết giá vàng ở mức 66,45 - 67,05 triệu đồng/lượng, giữ nguyên so với phiên giao dịch trước đó.

Thị trường vàng trong phiên giao dịch đầu tuần tương đối yên ắng trước cuộc họp chính sách tiền tệ của ngân hàng trung ương Mỹ.",14/06/2023,67.0,08:30,Giá vàng hôm nay 14/6: Vọt lên cao rồi quay đầu lao dốc,decrease
66.9,Tài khoản không đủ để thực hiện chức năng này. Vui lòng truy cập https://my.tiengviet.io/ và nạp thêm tiền vào tài khoản.,05/08/2022,67.9,08:35,"Giá vàng hôm nay 5/8: Tiếp tục tăng manh, xu hướng ngắn hạn sẽ thế nào?",increase
48.42,"Giá vàng hôm nay ngày 12/6/2020 giảm so với hôm qua từ 10.000 đến 50.000 đồng/lượng. Mức chênh lệch giá mua vào - bán ra dao động từ 150.000 đến 370.000 đồng/lượng.
Giá vàng trong nước


Giá vàng tại SJC giảm 30.000/lượng cả 2 chiều, hiện giao dịch ở mức 48.420.000/lượng mua vào và 48.790.000/lượng bán ra. Giá chênh lệch mua vào bán ra là 370.000/lượng
Giá vàng mua vào - bán ra niêm yết tại hệ thống Bảo Tín Minh Châu lần lượt là 48.500.000 và 48.660.000/lượng, giảm 10.000/lượng mua vào, không đổi chiều bán ra. Mức chênh lệch 160.000/lượng mua vào bán ra
Tại hệ thống PNJ, giá vàng ở mức 48.500.000/lượng mua vào và 48.750.000/lượng bán ra, giảm 50.000/lượng cả 2 chiều. Mức giá chênh lệch mua vào bán ra là 250.000/lượng
Tập đoàn Phú Quý giao dịch vàng ở mức 48.470.000/lượng mua vào, và 48.670.000/lượng bán ra, giảm 30.000/lượng cả 2 chiều. Giá chênh lệch mua vào bán ra ở mức 200.000/lượng
Giá vàng mua vào ở DOJI không đổi chiều mua vào so với hôm qua ở mức 48.500.000/lượng, trong khi đó giá bán ra giảm 50.000/lượng về mức 48.650.000/lượng. Chênh lệch giá mua vào - bán ra là 150.000/lượng

Giá vàng thế giới

Giá vàng thế giới giao ngay giao dịch ở 1.743 USD/ounce. Giá vàng giao tháng 8/2020 ở mức 1.748 USD/ounce.
Kim loại quý này tăng mạnh sau khi Cục dự trữ liên bang Mỹ (Fed) đưa ra một tín hiệu u ám về triển vọng của nền kinh tế Mỹ, với GDP năm 2020 giảm 6,5% và tỷ lệ thất nghiệp trên 9% vào cuối năm.",12/06/2020,48.77,14:30,Giá vàng ngày 12/6/2020: giảm do áp lực chốt lời?,decrease
61.05,"Giá vàng hôm nay ngày 19/11/2021 biến động từ giảm 100.000 đến tăng 50.000/lượng. Biên độ chênh lệch mua vào bán ra từ 670.000 đến 800.000 đồng/lượng.
Giá vàng trong nước


Giá vàng SJC mua vào bán ra lần lượt là 61.050.000/lượng và 61.820.000/lượng, tăng 50.000/lượng cả 2 chiều. Mức chênh lệch mua bán 750.000/lượng
Tại Bảo Tín Minh Châu, giá vàng mua vào 61.120.000/lượng và bán ra 61.790.000/lượng. Giá chênh lệch mua bán là 670.000/lượng
Tại PNJ, giá vàng giao dịch ở 61.000.000/lượng mua vào và 61.750.000/lượng bán ra, giảm 50.000/lượng cả 2 chiều. Mức chênh mua vào bán ra 750.000/lượng
Giá vàng tại Phú Quý giao dịch ở mức 61.100.000/lượng mua vào và 61.800.000/lượng bán ra. Mức chênh lệch mua vào bán ra là 700.000/lượng
Giá vàng tại DOJI mua vào bán ra lần lượt là 60.900.000/lượng và 61.700.000/lượng, giảm 100.000/lượng chiều mua. Mức chênh lệch mua bán là 800.000/lượng.

Giá vàng thế giới



Giá vàng thế giới giao ngay ở mức 1861.50 USD/oz, tăng 0.16%, tương đương 2.9 USD
Giá vàng thế giới tương lai giao dịch ở mức 1863.6 USD/oz, tăng 2.2 USD/oz, tương đương 0.12%

Giá vàng trên thị trường quốc tế tiếp tục treo cao trong bối cảnh đồng USD quay đầu giảm sau khi lên đỉnh cao trong 15 tháng.
Vàng hạ nhiệt do áp lực chốt lời tăng cao sau nhiều phiên mặt hàng kim loại quý tăng mạnh.
Vàng giảm giá còn do mặt hàng có quan hệ mật thiết với vàng là dầu giảm mạnh.
Vàng hiện được hỗ trợ bởi nhận định cho rằng lạm phát Mỹ chưa đạt đỉnh. Cục Dự trữ Liên bang Mỹ (Fed) không thay đổi cách tiếp cận kiên nhẫn của mình đối với lãi suất. Ngay sau khi dữ liệu của Bộ Lao động Mỹ cho thấy chỉ số giá tiêu dùng (CPI) tháng 10/2021 của một loạt hàng hóa và dịch vụ thiết yếu đạt mức cao nhất trong 30 năm, giới đầu tư toàn cầu mạnh tay gom vàng.
Lạm phát cao và và có thể kéo dài sang năm 2022 là động lực để các nhà đầu tư tìm đến hầm vàng trú ẩn.",19/11/2021,61.8,08:40,Giá vàng hôm nay ngày 19/11/2021: vàng chững lại,decrease
69.05,Tài khoản không đủ để thực hiện chức năng này. Vui lòng truy cập https://my.tiengviet.io/ và nạp thêm tiền vào tài khoản.,13/04/2022,69.65,08:35,"Giá vàng hôm nay 13/4: Phục hồi, quay trở lại đường đua tăng giá",increase
66.4,"Giá vàng tiếp tục sụt giảm do áp lực chốt lời từ giới đầu tư sau khi tăng lên mức cao vào tuần trước.
Thời điểm 8h45 sáng nay ngày 11/4 theo giờ Việt Nam, giá vàng thế giới đứng ở mức 1.991 USD/ounce, giảm nhẹ 6 USD/ounce so với cùng giờ sáng qua. 
Giá vàng tiếp tục sụt giảm do áp lực chốt lời từ giới đầu tư sau khi tăng lên mức cao vào tuần trước. Sự vươn lên của đồng USD từ mức thấp nhất trong phòng hai tháng trong tuần trước cũng lấy đi sức hấp dẫn của kim loại quý đối với người mua nước ngoài.
Ông Han Tan, Trưởng bộ phận phân tích thị trường tại Exinity, cho biết, sự sụt giảm gần đây của vàng cũng có thể là một sự thoái lui kỹ thuật từ các điều kiện gần như mua quá mức.
Nhưng cũng theo ông Tan, các dấu hiệu cho thấy tình trạng giảm phát ở Mỹ đang tăng tốc, cho phép Fed sớm tạm dừng tăng lãi suất, có thể khôi phục giá vàng về mức cao gần đây.
Các chuyên gia cho rằng thị trường vàng vẫn tiếp tục nhận được sự hỗ trợ từ các ngân hàng trung ương khi các quốc gia tiếp tục bổ sung vàng vào kho dự trữ của họ trong tháng 2. Cụ thể, theo Hội đồng Vàng Thế giới, dự trữ vàng toàn cầu đã tăng 52 tấn trong tháng 2. Đây là tháng tăng thứ 11 liên tiếp.
Giám đốc Chiến lược đầu tư Quỹ hoán đổi danh mục Bob Minter của abrdn cho biết trong môi trường hiện tại, với sự hỗ trợ vững chắc trên thị trường, việc giá vàng đạt mức cao kỷ lục mới chỉ còn là vấn đề thời gian. Ông cũng nói thêm rằng với rất nhiều bất ổn đang gia tăng trên thị trường tài chính, việc nắm giữ vàng sẽ là một chính sách bảo hiểm tốt.


Ở thị trường trong nước, mở cửa phiên giao dịch sáng nay, Công ty Vàng bạc đá quý Sài Gòn niêm yết giá vàng SJC mua vào bán ra ở mức 66,4 - 67,02 triệu đồng/lượng, giảm 50.000 đồng/lượng chiều bán ra so với chốt phiên hôm qua.
Vàng Doji TP.HCM niêm yết giá vàng ở mức 66,4 - 67 triệu đồng/lượng, chưa đổi so với chốt phiên gần nhất.
Phú Quý SJC niêm yết giá vàng ở mức 66,4 - 67 triệu đồng/lượng, giữ nguyên so với chốt phiên liền trước.

Các nhà phân tích cho rằng tuần này sẽ là thời gian vàng điều chỉnh trước khi bước vào một chu kì tăng mới.",11/04/2023,67.0,08:35,Giá vàng hôm nay 11/4: Áp lực chốt lời khiến vàng giảm tiếp,increase
49.2,"Giá vàng ngày 2/7/2020 quay đầu giảm so với hôm qua từ 100.000 đến 300.000 đồng/lượng. Mức chênh lệch mua vào bán ra dao động từ 150.000 đến 400.000 đồng/lượng.
Giá vàng trong nước


Giá vàng tại SJC mua vào bán ra lần lượt là 49.260.000 và 49.660.000/lượng, giảm 190.000/lượng chiều mua và 210.000/lượng chiều bán. Mức chênh lệch mua bán là 400.000/lượng.
Giá vàng Bảo Tín Minh Châu giảm 130.000/lượng chiều mua về mức 49.380.000/lượng và giảm 160.000/lượng chiều bán về mức 49.550.000/lượng. Mức chênh mua bán là 170.000/lượng
Tại PNJ, giá vàng mua vào ở mức 49.200.000/lượng, bán ra ở mức 49.500.000/lượng, giảm 200.000/lượng chiều mua và 300.000/lượng chiều bán. Chênh lệch mua vào bán ra 300.000/lượng
Giá vàng niêm yết ở Phú Quý là 49.250.000/lượng mua vào (giảm 250.000/lượng), 49.550.000/lượng bán ra (giảm 230.000/lượng). Giá chênh lệch mua bán là 300.000/lượng
Giá vàng DOJI mua vào 49.400.000/lượng, bán ra 49.550.000/lượng, giảm 100.000/lượng chiều mua và 150.000/lượng chiều bán. Chênh lệch 150.000/lượng mua vào bán ra

Giá vàng thế giới

Giá vàng thế giới giao ngay giảm 0,1%, xuống 1.768,56 USD/oz, sau khi chạm mức 1.788,96 USD/oz trong phiên trước, cao nhất trong vòng 8 năm kể từ tháng 10/2012. Giá vàng tương lai giảm 0,1%, xuống 1.778 USD/oz.
Theo Michael McCarthy, expert từ CMC Markets, phản ứng của thị trường cho thấy sự giằng co giữa một bên là lo ngại về đại dịch COVID-19 và  một bên là những hy vọng về vaccine cũng như số liệu tích cực từ Mỹ.
Một yếu tố có lợi cho giá vàng trong phiên hôm nay là chỉ số USD giảm 0,1% so với các đồng tiền mạnh khác.",02/07/2020,49.58,09:10,"Giá vàng ngày 2/7/2020: vàng hạ nhiệt, quay đầu giảm",decrease
74.2,"Hướng đi của vàng trong ngắn hạn sẽ tiếp tục được quyết định bởi dữ liệu kinh tế sắp tới và tác động của chúng đối với đồng USD, lợi suất và kỳ vọng cắt giảm lãi suất. 
Thời điểm 8h40 sáng nay ngày 27/1 theo giờ Việt Nam, giá vàng thế giới đứng ở mức 2.018 USD/ounce, giảm nhẹ 3 USD/ounce so với cùng giờ sáng qua. 
Giá vàng không biến động nhiều trong những ngày gần đây, dù thị trường đã giảm hơn 2% từ đầu năm nay. Điều này cho thấy vàng đang thiếu định hướng và cần thêm thông tin hỗ trợ.
Theo báo cáo mới nhất của Bộ Thương mại Mỹ, chỉ số giá chi tiêu tiêu dùng cá nhân (PCE) cốt lõi trong tháng trước tăng phù hợp với kỳ vọng. Tuy nhiên, lạm phát hằng năm đã giảm mạnh so với tháng 11 và xuống mức thấp nhất kể từ tháng 2-2021.
Nền kinh tế Mỹ vẫn tăng trưởng tích cực trong bối cảnh lãi suất cao, chuyên gia nhận định Cục dự trữ Liên bàng Mỹ (Fed) sẽ thận trọng trong việc hạ lãi suất trong năm 2024. Có thể cơ quan hoạch định chính sách tại Mỹ sẽ có 4 lần hạ lãi suất trong năm nay, với mỗi lần cắt giảm lả 0,25%.
Theo khảo sát của Reuters, dự báo tăng trưởng kinh tế toàn cầu vẫn vững trong năm 2024 và tăng tốc trong năm 2025. Thị trường tài chính, tiền tệ đang có những dự báo lãi suất sẽ được Fed cắt giảm kể từ quý 2/2024.
Theo Giám đốc giao dịch kim loại David Meger của High Ridge Futures, thị trường vàng đang trong giai đoạn củng cố do việc cắt giảm lãi suất đang diễn ra không như mong muốn của thị trường. Meger nói thêm rằng, việc thị trường vẫn tin tưởng khả năng nới lỏng chính sách tiền tệ sẽ diễn ra trong năm nay sẽ tiếp tục hỗ trợ vàng.
Theo chiến lược gia hàng hóa Ole Hansen của Ngân hàng Saxo, hướng đi của vàng trong ngắn hạn sẽ tiếp tục được quyết định bởi dữ liệu kinh tế sắp tới và tác động của chúng đối với đồng USD, lợi suất và kỳ vọng cắt giảm lãi suất. 


Tại thị trường trong nước, mở cửa phiên giao dịch sáng nay, Công ty Vàng bạc đá quý Sài Gòn niêm yết giá vàng SJC mua vào bán ra ở mức 74,2 - 76,72 triệu đồng/lượng, giảm 100.000 đồng/lượng so với chốt phiên gần nhất.
Vàng Doji HCM niêm yết giá vàng ở mức 73,9 - 76,75 triệu đồng/lượng, giữ nguyên so với chốt phiên liền trước.
Công ty Cổ phần Vàng Bạc Đá quý Phú Nhuận (PNJ) niêm yết giá vàng SJC tại thị trường Hà Nội ở mức 74,4 -76,8 triệu đồng/lượng. Giá vàng nhẫn niêm yết ở mức 62,75 - 64,05 triệu đồng/lượng, chưa đổi so với chốt phiên hôm qua.
Phú Quý SJC đang niêm yết vàng miếng SJC với giá 74,3 - 76,7 triệu đồng/lượng, giữ nguyên so với chốt phiên hôm trước.
Chênh lệch giá vàng mua - bán hiện nay ở mức trên 2,52 triệu đồng/lượng. Mức chênh lệch này được đánh giá là rất cao. Nhà đầu tư đối diện nguy cơ thua lỗ khi các đơn vị kinh doanh đẩy rủi ro về phía người mua.

Nhiều chuyên gia nhận định, giá dầu giảm và đồng USD đang tăng là yếu tố gây bất lợi cho giá vàng.",27/01/2024,76.7,08:40,"Giá vàng hôm nay 27/1: Thiếu động lực, vàng gần như đi ngang",decrease
56.8,"Giá vàng hôm nay ngày 07/10/2021 giảm từ 420.000/lượng đến tăng 50.000/lượng. Biên độ chênh lệch mua vào bán ra từ 410.000 đến 900.000 đồng/lượng.
Giá vàng trong nước


Giá vàng SJC mua vào bán ra lần lượt là 56.800.000/lượng và 57.520.000/lượng, tăng 50.000/lượng cả 2 chiều. Mức chênh lệch mua bán 720.000/lượng
Tại Bảo Tín Minh Châu, giá vàng mua vào 57.230.000/lượng và bán ra 57.600.000/lượng. Giá chênh lệch mua bán là 410.000/lượng
Tại PNJ, giá vàng giao dịch ở 56.800.000/lượng mua vào và 57.500.000/lượng bán ra, giảm 420.000/lượng chiều mua và 200.000/lượng chiều bán. Mức chênh mua vào bán ra 700.000/lượng
Giá vàng tại Phú Quý giao dịch ở mức 57.250.000/lượng mua vào (tăng 20.000/lượng) và 57.700.000/lượng bán ra. Mức chênh lệch mua vào bán ra là 450.000/lượng
Giá vàng tại DOJI mua vào bán ra lần lượt là 56.700.000/lượng và 57.600.000/lượng. Mức chênh lệch mua bán là 900.000/lượng.

Giá vàng thế giới



Giá vàng thế giới giao ngay ở mức 1759.94 USD/oz, giảm 0.15%, tương đương 2.63 USD
Giá vàng thế giới tương lai giao dịch ở mức 1761.0 USD/oz, giảm 0.8 USD/oz, tương đương 0.05%

Theo một số nhà kinh tế, dữ liệu việc làm vừa mới công bố không mang lại điềm báo tốt cho thị trường vàng vì nó tạo cơ hội cho Cục Dự trữ Liên bang Mỹ (Fed) thực hiện theo kế hoạch giảm lượng mua trái phiếu vào cuối năm. Tăng trưởng việc làm là một mục tiêu quan trọng mà ngân hàng trung ương đang theo dõi khi chuẩn bị thay đổi chính sách tiền tệ của mình.
Theo nhà kinh tế trưởng của Capital Economics, có vẻ như mức tăng trưởng việc làm như trên là ngưỡng mà Chủ tịch Fed Jerome Powell đã đề xuất để đưa ra quyết định đầu tiên về việc giảm nới lỏng định lượng trong cuộc họp vào cuối tháng 11 tới.",07/10/2021,57.5,09:25,Giá vàng hôm nay ngày 7/10/2021: lấy lại đà tăng,increase
67.4,Tài khoản không đủ để thực hiện chức năng này. Vui lòng truy cập https://my.tiengviet.io/ và nạp thêm tiền vào tài khoản.,02/08/2022,68.4,08:30,Giá vàng hôm nay 2/8: Tăng như vũ bão trước sự suy yếu của đồng bạc xanh,increase
74.5,"Sự biến động mạnh mẽ và khó lường của thị trường vàng đã khiến kim loại quý này thành kênh đầu tư được quan tâm bậc nhất trong lúc này.
Thời điểm 8h35 sáng nay ngày 29/12 theo giờ Việt Nam, giá vàng thế giới đứng ở mức 2.070 USD/ounce, giảm 13 USD/ounce so với cùng giờ sáng qua.
Cùng thời điểm khảo sát, giá vàng SJC cũng tiếp tục được điều chỉnh giảm mạnh. Chiều qua, sau vài ngày tăng ""bốc đầu"", giá vàng SJC đột ngột quay đầu giảm nhanh chưa từng có, có lúc giảm tới 6,7 triệu đồng/lượng. Chốt phiên giao dịch hôm qua, giá vàng SJC giảm mạnh nhất là 5,8 triệu đồng/lượng.
Mở cửa phiên giao dịch sáng nay, Công ty Vàng bạc đá quý Sài Gòn niêm yết giá vàng SJC mua vào bán ra ở mức 73 - 76,02 triệu đồng/lượng, giảm mạnh 1,5 triệu đồng/lượng cả hai chiều so với chốt phiên hôm trước.
Vàng Doji HN niêm yết giá vàng ở mức 72,5 - 76,5 triệu đồng/lượng, tăng 500.000 đồng/lượng chiều mua vào và giảm 1 triệu đồng/lượng chiều bán ra so với chốt phiên hôm qua.
Công ty Cổ phần Vàng Bạc Đá quý Phú Nhuận (PNJ) niêm yết giá vàng SJC tại thị trường Hà Nội ở mức 73,6 -76,5 triệu đồng/lượng. Giá vàng nhẫn niêm yết ở mức 62,5 - 63,6 triệu đồng/lượng, giảm 300.000 đồng/lượng so với chốt phiên gần nhất.
Phú Quý SJC đang niêm yết vàng miếng SJC với giá 72,8 - 76,7 triệu đồng/lượng, giảm 500.000 đồng/lượng chiều mua vào và 600.000 đồng/lượng chiều bán ra so với chốt phiên trước đó. 
Sự biến động mạnh mẽ và khó lường của thị trường vàng đã khiến kim loại quý này thành kênh đầu tư được quan tâm bậc nhất trong lúc này. Trước tín hiệu giảm mạnh và phục hồi, nhiều người đang băn khoăn liệu đây có phải là thời điểm bắt đáy mua vào? Tuy nhiên, các chuyên gia cho rằng, người dân cần lưu ý khi tham gia giao dịch trong thời điểm này bởi tồn tại nhiều rủi ro cho những người đầu tư ngắn hạn khi chênh lệch giá mua - bán đang quá lớn.


Giá vàng trong nước giảm mạnh ngay sau khi có công điện chỉ đạo của Thủ tướng Chính phủ và Ngân hàng Nhà nước về các giải pháp quản lý thị trường kim loại quý. Theo đó, Thủ tướng yêu cầu Ngân hàng Nhà nước điều hành giá vàng miếng theo nguyên tắc thị trường, không để tình trạng chênh lệch lớn với giá vàng quốc tế. Thủ tướng lưu ý dứt khoát không để tình trạng ""vàng hóa"" nền kinh tế, không để tác động tiêu cực đến tỷ giá, lãi suất, thị trường tiền tệ, ngoại hối và an toàn, an ninh tài chính, tiền tệ quốc gia.
Sau khi đột ngột giảm, giá vàng trong nước đã rút ngắn khoảng cách chênh lệch so với giá vàng thế giới. Quy đổi theo tỷ giá ngân hàng chưa kể thuế, phí, giá vàng thế giới tương đương 60,5 triệu đồng/lượng, thấp hơn giá vàng SJC khoảng 15,7 triệu đồng/lượng.
Giá vàng dù được dự báo sẽ tiếp tục tăng trong năm 2024 nhưng giá vàng thế giới có thể sẽ không tăng quá mạnh do đã tăng khá nhanh trong cả tháng 12/2023 này. Như vậy, giá vàng thế giới đã tăng hơn 13% trong cả năm 2023. Đây là một mức tăng theo năm khá ấn tượng.
Nhà phân tích Giovanni Staunovo của UBS cho biết, việc thiếu chất xúc tác trong thời kỳ thanh khoản yếu có thể giúp vàng ổn định. Chất xúc tác tiếp theo… có thể đến từ một số báo cáo quan trọng, trong đó có chỉ số quản trị mua hàng và báo cáo việc làm vào đầu năm 2024. 
Chuyên gia này dự báo giá vàng sẽ cao hơn trong 12 tháng tới nhờ dữ liệu kinh tế yếu hơn và lạm phát ở Mỹ hạ nhiệt buộc Fed phải cắt giảm lãi suất.

Giá vàng SJC bất ngờ quay đầu lao dốc không phanh khiến nhiều người “sốc“ nặng.",29/12/2023,77.5,08:25,"Giá vàng hôm nay 29/12: Tiếp tục lao dốc không phanh, có nên mua vào lúc này?",decrease
